"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.595_1_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-23 03:57:35,1,1,"E0001",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Canis","latrans","Coyote",2022-10-17 19:07:41,1,1,"E0002",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-17 22:58:55,1,1,"E0003",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-18 08:13:25,1,1,"E0004",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-18 18:33:45,1,1,"E0005",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 01:33:26,1,1,"E0006",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 03:24:54,1,1,"E0007",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 04:09:55,1,1,"E0008",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 04:44:54,1,1,"E0009",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 09:56:03,1,1,"E0010",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 21:37:51,1,1,"E0011",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 05:30:51,1,1,"E0012",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:38:23,3,3,"E0013",177,4,3
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:40:18,4,4,"E0013",177,4,3
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:41:20,2,2,"E0013",177,4,3
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 09:41:20,1,1,"E0014",81,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-20 09:42:41,1,1,"E0014",81,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 17:41:39,1,1,"E0015",70,2,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 17:42:49,2,2,"E0015",70,2,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 22:55:59,1,1,"E0016",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 00:42:41,1,1,"E0017",171,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 00:45:32,1,1,"E0017",171,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 01:44:29,1,1,"E0018",1587,1,4
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 02:05:51,1,1,"E0018",1587,1,4
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 02:07:21,1,1,"E0018",1587,1,4
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 02:10:56,1,1,"E0018",1587,1,4
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 05:16:04,1,1,"E0019",389,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 05:22:33,1,1,"E0019",389,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 07:26:40,1,1,"E0020",1048,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 07:44:08,1,1,"E0020",1048,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 08:36:01,1,1,"E0021",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 09:09:30,1,1,"E0022",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 11:13:59,3,3,"E0023",0,3,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 18:51:17,1,1,"E0024",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 19:33:51,1,1,"E0025",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 21:05:15,1,1,"E0026",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 00:27:57,1,1,"E0027",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 05:16:19,1,1,"E0028",53,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 05:17:12,1,1,"E0028",53,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 07:03:48,1,1,"E0029",1607,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 07:30:35,1,1,"E0029",1607,1,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 08:41:30,1,1,"E0030",51,2,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 08:42:21,2,2,"E0030",51,2,2
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-22 17:37:50,1,1,"E0031",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 00:00:25,1,1,"E0032",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 02:15:51,1,1,"E0033",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 03:18:22,1,1,"E0034",0,1,1
"Gate12","-2845.595_2_1","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 03:52:42,1,1,"E0035",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-31 17:53:32,1,1,"E0036",417,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-10-31 18:00:29,1,1,"E0036",417,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-31 20:17:45,1,1,"E0037",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Didelphis","virginiana","Virginia opossum",2022-10-31 23:05:44,1,1,"E0038",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Didelphis","virginiana","Virginia opossum",2022-11-01 02:28:30,1,1,"E0039",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:17:20,1,1,"E0040",392,3,5
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:19:39,1,1,"E0040",392,3,5
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:21:45,3,3,"E0040",392,3,5
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:22:27,1,1,"E0040",392,3,5
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 05:23:52,1,1,"E0040",392,3,5
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 18:12:54,1,1,"E0041",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 21:51:28,1,1,"E0042",682,2,4
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 21:53:12,1,1,"E0042",682,2,4
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 22:02:00,2,2,"E0042",682,2,4
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 22:02:50,1,1,"E0042",682,2,4
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 06:07:57,1,1,"E0043",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 07:50:19,1,1,"E0044",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-03 19:20:48,2,2,"E0045",0,2,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 04:46:26,1,1,"E0046",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-04 05:13:17,1,1,"E0047",43,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 05:14:00,1,1,"E0047",43,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 06:59:59,1,1,"E0048",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 08:50:30,1,1,"E0049",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-04 13:55:40,1,1,"E0050",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 18:22:56,1,1,"E0051",599,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 18:32:55,1,1,"E0051",599,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 19:17:48,1,1,"E0052",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 20:19:15,1,1,"E0053",160,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-04 20:21:55,1,1,"E0053",160,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 00:32:59,1,1,"E0054",168,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 00:35:47,1,1,"E0054",168,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 05:41:01,1,1,"E0055",51,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 05:41:52,1,1,"E0055",51,1,2
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 07:21:32,1,1,"E0056",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-05 19:30:47,1,1,"E0057",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 02:23:27,1,1,"E0058",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-06 18:40:24,1,1,"E0059",0,1,1
"Gate12","-2845.595_2_2","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-07 06:17:31,1,1,"E0060",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 17:30:11,3,3,"E0061",868,3,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 17:44:39,2,2,"E0061",868,3,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 19:39:01,1,1,"E0062",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-14 22:18:44,2,2,"E0063",0,2,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-15 02:59:52,1,1,"E0064",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-15 12:53:31,1,1,"E0065",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 02:21:54,1,1,"E0066",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 07:06:07,1,1,"E0067",87,3,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 07:06:51,1,1,"E0067",87,3,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 07:07:34,3,3,"E0067",87,3,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 09:08:22,1,1,"E0068",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 16:52:04,1,1,"E0069",70,1,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-17 16:53:14,1,1,"E0069",70,1,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 05:14:29,2,2,"E0070",0,2,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 07:10:58,1,1,"E0071",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Vulpes","sp.","Fox",2022-11-18 17:26:12,1,1,"E0072",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 18:12:39,1,1,"E0073",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-18 18:15:25,1,1,"E0074",1619,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Procyon","lotor","Common Raccoon",2022-11-18 18:16:34,1,1,"E0074",1619,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 18:42:24,1,1,"E0074",1619,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 19:48:04,1,1,"E0075",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-18 20:38:40,1,1,"E0076",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 06:39:45,1,1,"E0077",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 17:09:50,2,2,"E0078",82,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 17:10:30,1,1,"E0078",82,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 17:11:12,1,1,"E0078",82,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-19 19:02:20,1,1,"E0079",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 16:40:16,2,2,"E0080",685,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 16:43:24,1,1,"E0080",685,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 16:51:41,1,1,"E0080",685,2,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-20 17:07:05,1,1,"E0081",178,1,4
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-20 17:07:57,1,1,"E0081",178,1,4
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-20 17:08:37,1,1,"E0081",178,1,4
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-20 17:10:03,1,1,"E0081",178,1,4
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-20 20:05:26,1,1,"E0082",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 00:21:20,1,1,"E0083",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 02:51:42,1,1,"E0084",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 04:06:44,1,1,"E0085",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-21 05:31:17,1,1,"E0086",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:39:29,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:43:00,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:44:54,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:46:03,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:47:08,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:48:11,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:49:07,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:52:01,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 06:58:30,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 07:01:48,1,1,"E0087",1339,1,10
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 17:08:59,1,1,"E0088",66,1,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Sciurus","carolinensis","Gray squirrel",2022-11-21 17:10:05,1,1,"E0088",66,1,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 00:49:07,1,1,"E0089",663,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 00:49:53,1,1,"E0089",663,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 01:00:10,1,1,"E0089",663,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 06:49:53,3,3,"E0090",279,3,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 06:54:32,1,1,"E0090",279,3,2
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 18:22:00,1,1,"E0091",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 20:07:11,1,1,"E0092",655,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 20:08:49,1,1,"E0092",655,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 20:18:06,1,1,"E0092",655,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-22 23:39:27,1,1,"E0093",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Vulpes","sp.","Fox",2022-11-23 01:28:44,1,1,"E0094",0,1,1
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-23 03:48:07,1,1,"E0095",391,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-23 03:52:57,1,1,"E0095",391,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-23 03:54:38,1,1,"E0095",391,1,3
"Gate12","-2845.595_2_3","-2845.595",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-23 08:12:36,1,1,"E0096",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-18 00:04:20,1,1,"E0097",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 01:10:56,1,1,"E0098",127,1,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 01:13:03,1,1,"E0098",127,1,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 01:47:28,1,1,"E0099",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 18:50:03,7,7,"E0100",277,7,3
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 18:52:15,1,1,"E0100",277,7,3
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-19 18:54:40,1,1,"E0100",277,7,3
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 06:33:23,3,3,"E0101",0,3,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 17:43:34,2,2,"E0102",187,2,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 17:46:41,1,1,"E0102",187,2,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 18:53:50,1,1,"E0103",535,1,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 19:02:45,1,1,"E0103",535,1,2
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 22:25:15,1,1,"E0104",1249,1,4
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 22:27:00,1,1,"E0104",1249,1,4
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 22:30:38,1,1,"E0104",1249,1,4
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-20 22:46:04,1,1,"E0104",1249,1,4
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-21 18:44:53,1,1,"E0105",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 19:00:41,2,2,"E0106",0,2,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-22 20:07:51,1,1,"E0107",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 03:54:15,1,1,"E0108",0,1,1
"Gate12","-2845.621_1_1","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-23 08:02:37,1,1,"E0109",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-10-31 22:27:50,1,1,"E0110",0,1,1
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 01:18:07,1,1,"E0111",85,1,2
"Gate12","-2845.621_1_2","-2845.621",0,"Mammalia","Odocoileus","virginianus","White-tailed deer",2022-11-02 01:19:32,1,1,"E0111",85,1,2
